C_NAME,TOTAL_SALES
Customer#000126689,1465354.35
Customer#000079967,1465323.05
Customer#000087224,1465295.45
Customer#000014276,1465254.74
Customer#000010286,1465235.56
Customer#000029627,1465217.67
Customer#000123656,1465192.38
Customer#000111071,1465187.48
Customer#000058013,1465179.11
Customer#000107192,1465102.73
Customer#000008039,1465018.86
Customer#000067418,1464941.56
Customer#000064433,1464940.74
Customer#000132950,1464934.40
Customer#000125609,1464931.87
Customer#000091205,1464923.83
Customer#000037760,1464852.46
Customer#000028199,1464835.50
Customer#000120575,1464779.00
Customer#000140189,1464756.16
Customer#000131525,1464737.07
Customer#000108659,1464728.92
Customer#000018848,1464710.58
Customer#000114065,1464657.80
Customer#000072674,1464601.74
Customer#000085706,1464572.97
Customer#000061508,1464569.35
Customer#000006881,1464565.15
Customer#000142577,1464543.32
Customer#000125843,1464481.00
Customer#000059030,1464402.54
Customer#000090752,1464373.27
Customer#000149648,1464371.04
Customer#000119219,1464274.65
Customer#000135613,1464274.23
Customer#000048974,1464267.19
Customer#000041468,1464267.06
Customer#000087235,1464171.13
Customer#000115642,1464128.41
Customer#000067844,1464110.01
Customer#000076352,1464068.15
Customer#000040967,1464036.38
Customer#000118277,1464008.33
Customer#000046628,1464001.46
Customer#000125486,1463992.32
Customer#000093986,1463907.29
Customer#000134447,1463861.06
Customer#000015749,1463820.35
Customer#000017576,1463818.53
Customer#000118730,1463818.22
Customer#000076442,1463772.51
Customer#000140684,1463760.73
Customer#000060788,1463739.20
Customer#000108503,1463731.04
Customer#000129851,1463721.44
Customer#000126011,1463678.41
Customer#000083978,1463646.13
Customer#000027064,1463636.56
Customer#000092401,1463626.69
Customer#000143750,1463621.14
Customer#000141557,1463565.70
Customer#000049838,1463550.18
Customer#000019739,1463469.61
Customer#000005354,1463437.33
Customer#000141368,1463420.93
Customer#000123662,1463402.16
Customer#000068999,1463319.98
Customer#000149510,1463281.35
Customer#000065876,1463244.32
Customer#000108353,1463129.30
Customer#000007856,1463109.25
Customer#000047444,1463100.18
Customer#000049706,1463088.05
Customer#000017828,1463082.60
Customer#000144074,1463040.05
Customer#000131609,1462980.62
Customer#000111821,1462960.02
Customer#000024407,1462953.93
Customer#000091631,1462950.89
Customer#000053015,1462932.01
Customer#000060104,1462918.67
Customer#000137360,1462822.36
Customer#000055655,1462816.32
Customer#000004802,1462776.26
Customer#000093479,1462755.46
Customer#000061163,1462743.04
Customer#000086627,1462724.23
Customer#000135940,1462699.08
Customer#000064721,1462621.88
Customer#000112484,1462583.65
Customer#000016313,1462577.73
Customer#000134786,1462572.00
Customer#000022658,1462511.41
Customer#000140123,1462485.49
Customer#000094640,1462474.53
Customer#000074984,1462468.50
Customer#000123626,1462458.32
Customer#000059642,1462425.03
Customer#000098489,1462385.74
Customer#000083350,1462370.00
Customer#000134957,1462248.76
Customer#000131591,1462209.36
Customer#000119588,1462186.23
Customer#000123308,1462180.03
Customer#000070115,1462169.57
Customer#000001508,1462164.41
Customer#000127298,1462129.50
Customer#000112601,1461946.85
Customer#000143675,1461943.10
Customer#000027838,1461940.22
Customer#000057068,1461929.92
Customer#000017732,1461879.31
Customer#000013939,1461877.53
Customer#000013892,1461796.25
Customer#000080495,1461762.76
Customer#000000398,1461720.23
Customer#000145880,1461690.05
Customer#000080582,1461688.33
Customer#000022787,1461634.62
Customer#000131159,1461570.29
Customer#000060899,1461564.68
Customer#000097631,1461560.96
Customer#000121220,1461555.36
Customer#000038447,1461551.98
Customer#000031580,1461467.78
Customer#000029918,1461416.08
Customer#000013736,1461407.23
Customer#000124271,1461379.58
Customer#000030299,1461371.87
Customer#000050240,1461350.54
Customer#000116738,1461333.88
Customer#000001358,1461285.22
Customer#000146957,1461253.44
Customer#000130346,1461181.23
Customer#000050315,1461148.87
Customer#000087956,1461132.79
Customer#000023780,1461125.03
Customer#000100790,1461113.09
Customer#000067553,1461082.56
Customer#000000488,1461061.74
Customer#000094370,1461046.20
Customer#000110399,1461003.92
Customer#000129361,1461003.16
Customer#000095314,1460995.29
Customer#000008999,1460990.13
Customer#000116342,1460978.17
Customer#000149213,1460942.87
Customer#000100943,1460937.83
Customer#000105032,1460873.63
Customer#000030043,1460869.05
Customer#000088202,1460863.61
Customer#000010745,1460832.88
Customer#000068996,1460810.37
Customer#000068174,1460802.19
Customer#000024131,1460788.30
Customer#000082055,1460773.33
Customer#000041972,1460754.39
Customer#000017750,1460717.37
Customer#000051023,1460704.92
Customer#000007898,1460685.37
Customer#000126134,1460678.40
Customer#000052898,1460675.58
Customer#000074660,1460662.89
Customer#000085664,1460662.14
Customer#000082076,1460661.66
Customer#000089645,1460639.79
Customer#000061442,1460637.95
Customer#000091025,1460550.39
Customer#000145805,1460545.17
Customer#000039782,1460435.75
Customer#000077750,1460417.96
Customer#000129332,1460406.32
Customer#000115397,1460397.67
Customer#000055597,1460341.15
Customer#000025184,1460330.43
Customer#000078794,1460323.57
Customer#000047234,1460309.15
Customer#000020876,1460304.81
Customer#000117221,1460295.93
Customer#000111875,1460288.80
Customer#000121895,1460284.99
Customer#000050906,1460271.64
Customer#000022793,1460255.78
Customer#000106799,1460196.88
Customer#000039452,1460166.82
Customer#000101153,1460061.98
Customer#000010955,1460053.88
Customer#000125429,1460049.36
Customer#000083843,1460046.33
Customer#000020591,1460013.60
Customer#000059225,1459993.63
Customer#000020435,1459982.52
Customer#000053783,1459949.29
Customer#000087830,1459939.07
Customer#000066560,1459936.23
Customer#000034868,1459930.78
Customer#000091748,1459926.43
Customer#000049580,1459914.29
Customer#000106697,1459819.52
Customer#000126962,1459803.42
Customer#000068648,1459765.43
Customer#000108539,1459762.68
Customer#000095825,1459744.77
Customer#000120221,1459738.77
Customer#000053705,1459718.99
Customer#000072800,1459709.57
Customer#000051791,1459693.63
Customer#000096113,1459675.90
Customer#000106940,1459673.80
Customer#000036134,1459661.34
Customer#000108218,1459568.20
Customer#000010727,1459562.11
Customer#000042848,1459544.45
Customer#000111491,1459491.75
Customer#000047663,1459485.48
Customer#000139934,1459468.96
Customer#000127670,1459462.78
Customer#000145904,1459453.72
Customer#000015755,1459446.87
Customer#000052763,1459440.87
Customer#000134333,1459395.23
Customer#000104983,1459368.74
Customer#000045782,1459337.06
Customer#000057800,1459302.80
Customer#000027475,1459258.78
Customer#000118007,1459239.80
Customer#000084041,1459227.33
Customer#000062942,1459216.35
Customer#000098054,1459209.28
Customer#000125443,1459139.19
Customer#000125903,1459135.43
Customer#000136784,1459112.06
Customer#000059528,1459066.76
Customer#000103430,1459033.68
Customer#000037631,1458984.02
Customer#000005404,3518595.94
Customer#000025351,3518550.96
Customer#000080962,3518541.95
Customer#000066679,3518519.37
Customer#000106990,3518464.47
Customer#000080698,3518449.20
Customer#000035911,3518427.01
Customer#000078886,3518377.10
Customer#000016420,3518299.64
Customer#000087847,3518235.65
Customer#000110953,3518189.06
Customer#000125377,3518180.78
Customer#000118087,3518151.71
Customer#000084193,3518120.19
Customer#000009259,3518102.10
Customer#000112591,3518049.16
Customer#000089275,3517993.91
Customer#000070837,3517977.45
Customer#000108688,3517965.71
Customer#000084592,3517945.89
Customer#000052846,3517933.10
Customer#000073012,3517887.90
Customer#000016684,3517881.19
Customer#000055336,3517848.93
Customer#000017497,3517774.48
Customer#000057844,3517756.10
Customer#000137605,3517709.71
Customer#000111001,3517702.81
Customer#000066976,3517610.64
Customer#000045553,3517511.23
Customer#000023995,3517494.86
Customer#000083512,3517377.60
Customer#000067744,3517359.78
Customer#000064147,3517309.58
Customer#000038929,3517266.74
Customer#000114823,3517216.81
Customer#000020536,3517187.06
Customer#000075868,3517084.71
Customer#000059647,3517016.65
Customer#000073339,3516999.28
Customer#000062341,3516961.38
Customer#000055258,3516916.13
Customer#000000049,3516800.91
Customer#000070793,3516750.98
Customer#000017398,3516750.37
Customer#000098968,3516665.09
Customer#000060517,3516631.98
Customer#000073774,3516624.87
Customer#000086440,3516585.26
Customer#000008098,3516564.88
Customer#000073645,3516454.31
Customer#000139915,3516433.02
Customer#000022990,3516402.32
Customer#000033154,3516372.09
Customer#000013174,3516279.34
Customer#000055774,3516262.21
Customer#000009034,3516166.62
Customer#000101152,3516086.53
Customer#000116578,3516059.05
Customer#000142315,3515994.57
Customer#000089614,3515955.96
Customer#000091981,3515873.26
Customer#000027829,3515863.80
Customer#000134287,3515644.21
Customer#000015052,3515559.20
Customer#000147649,3515533.59
Customer#000080491,3515521.28
Customer#000079519,3515501.52
Customer#000138673,3515499.61
Customer#000020029,3515464.82
Customer#000068914,3515413.56
Customer#000029839,3515236.18
Customer#000084526,3515195.68
Customer#000006538,3515092.52
Customer#000004687,3514909.96
Customer#000034096,3514871.03
Customer#000131707,3514813.60
Customer#000061003,3514784.24
Customer#000016135,3514742.07
Customer#000091385,3514642.56
Customer#000019663,3514569.78
Customer#000084544,3514551.60
Customer#000130117,3514538.19
Customer#000008110,3514434.28
Customer#000101357,3514409.55
Customer#000081229,3514370.28
Customer#000012832,3514313.68
Customer#000051862,3514284.70
Customer#000122782,3514275.04
Customer#000067759,3514267.47
Customer#000141745,3514216.00
Customer#000147271,3514176.27
Customer#000064261,3514166.21
Customer#000122002,3514113.34
Customer#000069046,3514057.88
Customer#000139057,3513932.30
Customer#000146311,3513928.73
Customer#000026638,3513922.95
Customer#000105109,3513841.82
Customer#000024559,3513789.99
Customer#000146824,3513767.52
Customer#000090721,3513719.37
Customer#000016189,3513626.71
Customer#000121153,3513584.02
Customer#000094678,3513581.61
Customer#000018826,3513545.58
Customer#000085234,3513434.29
Customer#000075037,3513352.39
Customer#000091483,3513292.31
Customer#000048127,3513271.47
Customer#000046447,3513227.71
Customer#000011302,3513216.21
Customer#000000169,3513211.86
Customer#000130804,3513180.41
Customer#000042268,3513161.58
Customer#000001414,3513119.32
Customer#000136996,3513030.76
Customer#000021683,3512990.97
Customer#000146257,3512972.44
Customer#000101392,3512930.44
Customer#000010981,3512843.99
Customer#000116011,3512836.26
Customer#000008620,3512820.41
Customer#000066847,3512801.71
Customer#000069301,3512777.28
Customer#000109231,3512730.71
Customer#000121510,3512606.98
Customer#000027361,3512524.64
Customer#000078229,3512519.41
Customer#000032497,3512478.66
Customer#000005200,3512363.13
Customer#000136843,3512333.30
Customer#000004138,3512182.44
Customer#000088762,3512131.27
Customer#000100303,3512074.16
Customer#000102676,3512039.47
Customer#000100069,3512001.29
Customer#000106948,3511977.81
Customer#000130735,3511955.67
Customer#000087349,3511938.46
Customer#000122800,3511918.27
Customer#000090166,3511911.87
Customer#000041554,3511898.64
Customer#000138418,3511808.00
Customer#000068053,3511761.73
Customer#000095455,3511758.43
Customer#000086302,3511720.95
Customer#000097819,3511686.05
Customer#000066034,3511656.61
Customer#000064558,3511625.06
Customer#000048082,3511599.42
Customer#000060340,3511598.66
Customer#000140923,3511572.58
Customer#000079462,3511524.64
Customer#000117466,3511502.44
Customer#000072388,3511460.32
Customer#000048763,3511450.95
Customer#000028531,3511423.37
Customer#000061948,3511332.62
Customer#000089035,3511330.45
Customer#000135886,3511307.75
Customer#000015022,3511250.07
Customer#000097735,3511173.78
Customer#000015286,3511163.66
Customer#000060931,3511137.43
Customer#000048181,3511115.20
Customer#000111514,3511070.62
Customer#000048190,3511029.52
Customer#000148117,3510966.40
Customer#000002341,3510962.35
Customer#000087874,3510934.08
Customer#000033742,3510796.29
Customer#000132325,3510737.16
Customer#000069802,3510616.49
Customer#000113644,3510613.96
Customer#000087322,3510543.49
Customer#000146530,3510539.03
Customer#000119746,3510485.73
Customer#000067468,3510393.77
Customer#000112300,3510044.63
Customer#000032431,3509997.54
Customer#000122683,3509966.36
Customer#000142153,3509905.37
Customer#000007081,3509851.14
Customer#000121585,3509840.48
Customer#000007348,3509743.29
Customer#000074446,3509600.33
Customer#000005596,3509562.73
Customer#000033247,3509548.08
Customer#000014260,3509469.64
Customer#000019939,3509383.84
Customer#000025732,3509331.29
Customer#000010744,3509253.73
Customer#000005815,3509182.13
Customer#000036181,3509147.27
Customer#000022618,3509042.87
Customer#000144973,3509009.11
Customer#000038638,3508917.43
Customer#000090613,3508767.35
Customer#000121984,3508751.96
Customer#000075967,3508717.33
Customer#000026701,3508665.01
Customer#000026659,3508637.99
Customer#000060850,3508454.17
Customer#000104425,3508357.08
Customer#000052906,3508326.05
Customer#000059002,3508313.22
Customer#000057052,3508311.84
Customer#000050863,3508295.99
Customer#000124951,3508229.93
Customer#000117526,3508226.98
Customer#000139801,3508152.16
Customer#000004276,3508062.99
Customer#000062443,3507991.57
Customer#000001261,3507975.00
Customer#000143332,3507974.42
Customer#000040504,3507966.61
Customer#000123136,3507944.98
Customer#000145654,3507864.50
Customer#000116983,3507724.29
Customer#000115591,3507711.00
Customer#000073219,3507588.03
Customer#000070816,3507486.80
Customer#000113968,3507486.04
Customer#000121057,3507406.14
Customer#000014599,3507319.07
Customer#000036766,3507315.92
Customer#000125986,3507293.76
Customer#000105331,3507285.83
Customer#000050086,3507262.44
Customer#000114055,3507250.76
Customer#000082774,3507241.36
Customer#000017809,3507218.57
Customer#000098407,3507215.84
Customer#000121852,3507104.46
Customer#000099766,3507081.02
Customer#000025657,3506993.51
Customer#000054916,3506901.92
Customer#000106207,3506850.01
Customer#000054289,3506832.28
Customer#000083752,3506752.41
Customer#000102484,3506717.86
Customer#000120343,3506712.33
Customer#000110137,3506686.10
Customer#000059473,3506683.26
Customer#000106792,3506643.64
Customer#000111811,3506608.02
Customer#000051067,3506503.30
Customer#000084070,3506484.49
Customer#000031831,3506446.08
Customer#000138226,3506436.83
Customer#000049753,3506428.69
Customer#000147142,3506425.71
Customer#000096583,3506323.13
Customer#000002917,3506293.76
Customer#000141571,3506215.06
Customer#000071104,3506173.01
Customer#000107695,3506132.50
Customer#000127132,3506074.41
Customer#000131878,3506043.74
Customer#000128353,3506033.43
Customer#000114655,3506028.00
Customer#000089554,3505997.31
Customer#000125785,3505993.21
Customer#000078010,3505973.57
Customer#000017659,3505927.73
Customer#000091735,3505866.91
